id,name,ntid,threat,state,department,,,,Department,Threat,,Department,Average Threat,,,,,,,,,,,,,,,,,,,,,,,,,
308754,"Mcgilberry,Camellia",csmcgilberry,0.200166667,CA,Business Development,,,,Accounting,0.002775362,,,,,,Accounting,0.243777778,,Business Development,0.219934109,1,Corporate,0.231416667,1,Engineering,0.231555556,1,IT,0.220831002,,Marketing,0.218916667,,,,,Services,0.211487421
127823,"Wyse,Shante",siwyse,0.1985,CA,Business Development,,,,Accounting,0.000166667,,,,,,Accounting,0.280591195,1,Business Development,0.221861582,1,Corporate,0.232323529,1,Engineering,0.236970588,1,IT,0.222508772,,Marketing,0.219934109,,,,,Services,0.211625
699625,"Okwuona,Alise",ayokwuona,0.197166667,CA,Business Development,,,,Business Development,0.321104167,,,,,,,,,Business Development,0.222282051,1,Corporate,0.232416667,1,Engineering,0.239095238,1,IT,0.223442529,,Marketing,0.220327957,,,,,Services,0.211625
899992,"Ficorilli,Lesley",lyficorilli,0.194611111,CA,Business Development,,,,Business Development,0.276315061,,,,,,,,,Business Development,0.224166667,0,Corporate,0.233002924,1,Engineering,0.240416667,1,IT,0.223570922,,Marketing,0.221219298,,,,,Services,0.211625
573360,"Fruit,Dennis",dzfruit,0.189128205,CA,Business Development,,,,Business Development,0.254166667,,,,,,,56,,Business Development,0.224463342,0,Corporate,0.233666667,1,Engineering,0.2405,1,IT,0.224166667,,Marketing,0.222282051,,,,,Services,0.211794574
855140,"Muckleroy,Aida",akmuckleroy,0.189012821,CA,Business Development,,,,Business Development,0.251416667,,,,,,,4,,Business Development,0.224525641,0,Corporate,0.235030303,1,Engineering,0.24977451,1,IT,0.224525641,,Marketing,0.222893939,,,,,Services,0.212287879
170945,"Homa,Alfredia",alhoma,0.188628205,CA,Business Development,,,,Business Development,0.235710145,,,,,,,35,,Business Development,0.224858974,0,Corporate,0.235322917,1,Engineering,0.313666667,0,IT,0.224694969,,Marketing,0.222893939,,,,,Services,0.213333333
902460,"Mudgett,Charlene",cumudgett,0.180469697,CA,Business Development,,,,Business Development,0.232045607,,,,,,,154,,Business Development,0.225880952,0,Corporate,0.238615942,1,,,,IT,0.226208333,,Marketing,0.222893939,,,,,Services,0.213575758
299037,"Esau,Stacy",scesau,0.169132184,CA,Business Development,,,,Business Development,0.229653846,,,,,,,11,,Business Development,0.22629078,0,Corporate,0.239012821,1,,,,IT,0.226637255,,Marketing,0.223570922,,,,,Services,0.213581301
394841,"Kaczynski,Nichol",nskaczynski,0.166416667,CA,Business Development,,,,Business Development,0.229257576,,,,,,,1,,Business Development,0.227359649,0,Corporate,0.245689055,1,,,,IT,0.227666667,,Marketing,0.224525641,,,,,Services,0.213725989
517066,"Legaard,Cheryll",cblegaard,0.158397849,CA,Business Development,,,,Business Development,0.227359649,,,,,,,,,Business Development,0.229257576,0,Corporate,0.249055556,1,,,,IT,0.228166667,,Marketing,0.225040616,,,,,Services,0.213783688
525162,"Schmidtka,Shanell",ssschmidtka,0.140166667,CA,Business Development,,,,Business Development,0.22629078,,,,,,,,,Business Development,0.229653846,0,Corporate,0.258575758,1,,,,IT,0.229012821,,Marketing,0.226843137,,,,,Services,0.215551282
459084,"Honga,Manuel",muhonga,0.122666667,CA,Business Development,,,,Business Development,0.225880952,,,,,,,,,Business Development,0.232045607,0,,,,,,,IT,0.229854167,,Marketing,0.227333333,,,,,Services,0.215551282
924180,"Trindle,Ashly",axtrindle,0.050166667,CA,Business Development,,,,Business Development,0.224858974,,,,,,,,,Business Development,0.235710145,0,,,,,,,IT,0.230848485,,Marketing,0.229888889,,,,,Services,0.216124113
857270,"Ruelle,Tiesha",tqruelle,0.036166667,CA,Business Development,,,,Business Development,0.224525641,,,,,,,,,Business Development,0.251416667,0,,,,,,,IT,0.23101773,,Marketing,0.233620664,,,,,Services,0.216124113
748457,"Ohlund,Ione",iqohlund,0.030166667,CA,Business Development,,,,Business Development,0.224463342,,,,,,,,,Business Development,0.254166667,0,,,,,,,IT,0.232367624,,Marketing,0.240253247,,,,,Services,0.216833333
995272,"Sedlay,Wanda",wgsedlay,0.030166667,CA,Business Development,,,,Business Development,0.224166667,,,,,,,,,Business Development,0.276315061,0,,,,,,,IT,0.2335,,Marketing,0.241615385,,,,,Services,0.217734234
484671,"Seider,Palma",pgseider,0.016530303,CA,Business Development,,,,Business Development,0.222282051,,,,,,,,,Business Development,0.321104167,0,,,,,,,IT,0.2335,,Marketing,0.242175439,,,,,Services,0.218179487
440168,"Lamirand,Maisha",mplamirand,0.015166667,CA,Business Development,,,,Business Development,0.221861582,,,,,,,,,,,,,,,,,,IT,0.235515504,,Marketing,0.246166667,,,,,Services,0.218916667
939417,"Wingeier,Eloise",ejwingeier,0.015166667,CA,Business Development,,,,Business Development,0.219934109,,,,,,,,,,64,,,66,,,76,,IT,0.237900901,,Marketing,0.247666667,,,,,Services,0.218916667
680196,"Panarello,Almeta",avpanarello,0.012166667,CA,Business Development,,,,Business Development,0.21977451,,,,,,,,,,2,,,2,,,1,,IT,0.241150273,,Marketing,0.250015152,,,,,Services,0.218916667
965260,"Leonberger,Linda",lfleonberger,0.010166667,CA,Business Development,,,,Business Development,0.219658192,,,,,,,,,,37,,,32,,,32,,IT,0.249515504,,Marketing,0.259214286,,,,,Services,0.218916667
835731,"Hintson,Hanh",hvhintson,0.009640351,CA,Business Development,,,,Business Development,0.219640351,,,,,,,,,,156,,,151,,,142,,,,,Marketing,0.274435484,,,,,Services,0.218916667
550882,"Bode,Elroy",elbode,0.009640351,CA,Business Development,,,,Business Development,0.218916667,,,,,,,,,,14,,,17,,,13,,,,,Marketing,0.278424528,,,,,Services,0.21977451
134658,"Golde,Qiana",qtgolde,0.004782051,CA,Business Development,,,,Business Development,0.2185,,,,,,,,,,1,,,,,,0,,,,,,,,,,,Services,0.220166667
245764,"Stapleton,Lester",lnstapleton,0.000166667,CA,Business Development,,,,Business Development,0.218091195,,,,,,,,,,,,,,,,1,,,,,,,,,,,Services,0.221595238
572116,"Huesing,Gail",gchuesing,0.238615942,CA,Corporate,,,,Business Development,0.217734234,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,0.222117886
658692,"Deardon,Shavon",sjdeardon,0.222893939,CA,Corporate,,,,Business Development,0.217166667,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,0.224525641
947142,"Dolley,Armando",aadolley,0.208815315,CA,Corporate,,,,Business Development,0.216833333,,,,,,,,acc,bis dev,corp,eng,it,mar,sale,ser,,,,,,,,,,,,Services,0.224694969
416708,"Haywood,Boyce",bmhaywood,0.20604902,CA,Corporate,,,,Business Development,0.21629078,,,,,,,0,56,64,66,76,73,64,63,59,,,,,,,,,,,,Services,0.225667183
286639,"Eagle,Colene",creagle,0.204333333,CA,Corporate,,,,Business Development,0.216124113,,,,,,,1,4,2,2,1,4,7,7,5,,,,,,,,,,,,Services,0.227193694
387543,"Dabney,Peg",pqdabney,0.200549442,CA,Corporate,,,,Business Development,0.215522704,,,,,,,2,35,37,32,32,28,27,36,34,,,,,,,,,,,,Services,0.228102564
936483,"Lacognata,Alaine",aulacognata,0.199304598,CA,Corporate,,,,Business Development,0.214055556,,,,,,,3,154,156,151,142,156,169,124,187,,,,,,,,,,,,Services,0.229257576
747729,"Denson,Evelina",ebdenson,0.197041667,CA,Corporate,,,,Business Development,0.214055556,,,,,,,4,11,14,17,13,20,16,26,16,,,,,,,,,,,,Services,0.23101773
886417,"Sub,Bethel",bbsub,0.197041667,CA,Corporate,,,,Business Development,0.214055556,,,,,,,5,1,1,0,1,0,0,2,1,,,,,,,,,,,,Services,0.2312542
917467,"Zottola,Rogelio",rezottola,0.186833333,CA,Corporate,,,,Business Development,0.213210145,,,,,,,6,0,0,0,0,0,0,0,0,,,,,,,,,,,,Services,0.236036232
592389,"Anning,Buford",boanning,0.186833333,CA,Corporate,,,,Business Development,0.212911765,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,0.23650813
248880,"Suvada,Elda",evsuvada,0.185460784,CA,Corporate,,,,Business Development,0.212287879,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,0.23874031
943702,"Bonfield,Shondra",sgbonfield,0.1835,CA,Corporate,,,,Business Development,0.211794574,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,0.239611111
728116,"Brong,Lindsay",lzbrong,0.182458333,CA,Corporate,,,,Business Development,0.211092593,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,0.240166667
102476,"Griffo,Jeremiah",jogriffo,0.181897436,CA,Corporate,,,,Business Development,0.210166667,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,0.243560606
844910,"Werderman,Libby",lywerderman,0.178204944,CA,Corporate,,,,Business Development,0.210166667,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,0.25074359
276403,"Kiesow,Corina",cjkiesow,0.170679487,CA,Corporate,,,,Business Development,0.2085,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,0.259674863
854684,"Manto,Clementina",cvmanto,0.170436937,CA,Corporate,,,,Business Development,0.2085,,,,,,,,,,,,,,,,,,,,,,,,,,,Services,0.293722222
132443,"Zinkievich,Carly",cjzinkievich,0.161705128,CA,Corporate,,,,Business Development,0.208274775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818367,"Widrig,Lucretia",lqwidrig,0.151833333,CA,Corporate,,,,Business Development,0.208274775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476425,"Mccowin,Yahaira",yimccowin,0.135983871,CA,Corporate,,,,Business Development,0.207793785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712573,"Oyen,Bonny",bgoyen,0.040166667,CA,Corporate,,,,Business Development,0.207386744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895952,"Amari,Jonathon",jramari,0.018166667,CA,Corporate,,,,Business Development,0.207309524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133718,"Katie,Noe",nokatie,0.015166667,CA,Corporate,,,,Business Development,0.206984848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634751,"Botos,Cecilia",cebotos,0.011416667,CA,Corporate,,,,Business Development,0.206984848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176878,"Salzwedel,Cleopatra",cmsalzwedel,0.221595238,CA,Engineering,,,,Business Development,0.206576923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895991,"Hammers,Ozie",orhammers,0.214888889,CA,Engineering,,,,Business Development,0.206564182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979311,"Tilton,Mariel",mvtilton,0.210166667,CA,Engineering,,,,Business Development,0.206101449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755299,"Reifler,Britteny",bireifler,0.20604902,CA,Engineering,,,,Business Development,0.205601449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303831,"Chalita,Jaqueline",jlchalita,0.201848485,CA,Engineering,,,,Business Development,0.20533908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281702,"Hutsell,Donald",dfhutsell,0.1985,CA,Engineering,,,,Business Development,0.205166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778871,"Shiminski,Dorine",dashiminski,0.197375,CA,Engineering,,,,Business Development,0.204883648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248343,"Gettel,Ellyn",ejgettel,0.194611111,CA,Engineering,,,,Business Development,0.203166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726369,"Wessler,Cassaundra",czwessler,0.191242424,CA,Engineering,,,,Business Development,0.203166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602786,"Kamm,Tabatha",tmkamm,0.1905,CA,Engineering,,,,Business Development,0.202798246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379622,"Bettendorf,Eliana",etbettendorf,0.18975,CA,Engineering,,,,Business Development,0.202089744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985790,"Goring,Brigette",bpgoring,0.188628205,CA,Engineering,,,,Business Development,0.201416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979233,"Cumings,Keren",kqcumings,0.186833333,CA,Engineering,,,,Business Development,0.201416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918442,"Pagonis,Aurelio",aapagonis,0.184888889,CA,Engineering,,,,Business Development,0.201230496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103921,"Furth,Latonya",lefurth,0.182458333,CA,Engineering,,,,Business Development,0.2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396095,"Caperon,Cecille",cccaperon,0.179640351,CA,Engineering,,,,Business Development,0.200166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256760,"Krolczyk,Irving",ihkrolczyk,0.16595614,CA,Engineering,,,,Business Development,0.200166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281269,"Donnelson,Jame",jqdonnelson,0.132925287,CA,Engineering,,,,Business Development,0.200166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495107,"Dach,Rolanda",rxdach,0.050166667,CA,Engineering,,,,Business Development,0.200166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455191,"Bonny,Chia",cjbonny,0.050166667,CA,Engineering,,,,Business Development,0.200166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397530,"Podvin,Sana",snpodvin,0.015166667,CA,Engineering,,,,Business Development,0.200166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164646,"Kjellberg,Jefferey",jqkjellberg,0.014012821,CA,Engineering,,,,Business Development,0.200166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411518,"Stuchlik,Tanesha",tdstuchlik,0.01302381,CA,Engineering,,,,Business Development,0.200166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621338,"Pelliccia,Diedre",dapelliccia,0.010754902,CA,Engineering,,,,Business Development,0.199806938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915937,"Guarnieri,Loren",lgguarnieri,0.010166667,CA,Engineering,,,,Business Development,0.199186275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125246,"Lockamy,Dario",dplockamy,0.227666667,CA,IT,,,,Business Development,0.199186275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763765,"Ferr,Nelida",noferr,0.216124113,CA,IT,,,,Business Development,0.199030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841640,"Calamarino,Reanna",rscalamarino,0.213581301,CA,IT,,,,Business Development,0.198815315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512189,"Hendrik,Felicidad",fihendrik,0.212911765,CA,IT,,,,Business Development,0.198815315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374525,"Villagrana,Jocelyn",jhvillagrana,0.210166667,CA,IT,,,,Business Development,0.198815315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603163,"Chico,Evia",etchico,0.210166667,CA,IT,,,,Business Development,0.198815315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571762,"Kassabian,Phebe",pnkassabian,0.20604902,CA,IT,,,,Business Development,0.1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748960,"Arrojo,Tayna",taarrojo,0.205666667,CA,IT,,,,Business Development,0.1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373434,"Danzer,Landon",lldanzer,0.201277778,CA,IT,,,,Business Development,0.197992754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665913,"Amendola,Lovie",lqamendola,0.196503546,CA,IT,,,,Business Development,0.197602564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331020,"Wildeboer,Toya",tnwildeboer,0.194041667,CA,IT,,,,Business Development,0.197602564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573095,"Dembroski,Vernell",vrdembroski,0.189355856,CA,IT,,,,Business Development,0.197375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183846,"Appelgren,Ching",clappelgren,0.187375969,CA,IT,,,,Business Development,0.197166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238972,"Feldkamp,Fiona",fufeldkamp,0.185666667,CA,IT,,,,Business Development,0.197041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255450,"Schuyleman,Doreatha",dtschuyleman,0.167875,CA,IT,,,,Business Development,0.197041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976598,"Dockett,Dawne",dedockett,0.153291667,CA,IT,,,,Business Development,0.197041667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166009,"Wooters,Justin",jnwooters,0.120856322,CA,IT,,,,Business Development,0.19650813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711716,"Figgeurs,Palma",pvfiggeurs,0.067666667,CA,IT,,,,Business Development,0.196166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868451,"Bastien,Lawerence",lpbastien,0.030166667,CA,IT,,,,Business Development,0.19465942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449641,"Brannum,Von",vlbrannum,0.025880952,CA,IT,,,,Business Development,0.194611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867087,"Gaarder,Tashina",tkgaarder,0.020166667,CA,IT,,,,Business Development,0.194611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409378,"Pridgett,Elisha",ehpridgett,0.018166667,CA,IT,,,,Business Development,0.193587719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453413,"Zerkle,Chana",cnzerkle,0.018166667,CA,IT,,,,Business Development,0.193587719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965939,"Liford,Agripina",aoliford,0.215148352,CA,Marketing,,,,Business Development,0.193587719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357075,"Sorgente,Kendall",kcsorgente,0.210166667,CA,Marketing,,,,Business Development,0.193270115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213782,"Form,Quyen",qtform,0.209951356,CA,Marketing,,,,Business Development,0.19302381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524176,"Hagans,Marilou",mzhagans,0.196166667,CA,Marketing,,,,Business Development,0.192268817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892446,"Maner,Gerry",gumaner,0.193190476,CA,Marketing,,,,Business Development,0.191833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761615,"Doxbeck,Mariela",midoxbeck,0.188375,CA,Marketing,,,,Business Development,0.191676101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101928,"Ader,Gilberte",giader,0.186833333,CA,Marketing,,,,Business Development,0.191530303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322978,"Oehrlein,Stacie",ssoehrlein,0.185333333,CA,Marketing,,,,Business Development,0.191075758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974060,"Stettner,Madaline",mxstettner,0.171096899,CA,Marketing,,,,Business Development,0.191075758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317308,"Walat,Debroah",dzwalat,0.170166667,CA,Marketing,,,,Business Development,0.191075758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370162,"Carlill,Efren",eqcarlill,0.164229167,CA,Marketing,,,,Business Development,0.190166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368409,"Afable,Lani",lkafable,0.146,CA,Marketing,,,,Business Development,0.189355856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427497,"Janda,Ruby",rojanda,0.040166667,CA,Marketing,,,,Business Development,0.189128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153493,"Golojuch,Caroyln",cogolojuch,0.011416667,CA,Marketing,,,,Business Development,0.189012821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391959,"Ezagui,Yajaira",yvezagui,0.010754902,CA,Marketing,,,,Business Development,0.188628205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921476,"Gede,Linsey",lsgede,0.005166667,CA,Marketing,,,,Business Development,0.188628205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667430,"Eckel,Cheryll",cweckel,0.236382353,CA,Sales,,,,Business Development,0.188628205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338715,"Siggins,Winona",wpsiggins,0.230166667,CA,Sales,,,,Business Development,0.18812963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672053,"Tunks,Lucius",lntunks,0.224888889,CA,Sales,,,,Business Development,0.187971545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757758,"Spake,Logan",lmspake,0.222189693,CA,Sales,,,,Business Development,0.187971545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933741,"Groulx,Danita",dxgroulx,0.220166667,CA,Sales,,,,Business Development,0.187971545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198699,"Ellenburg,Khadijah",kxellenburg,0.205044715,CA,Sales,,,,Business Development,0.187971545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882274,"Dimitry,Alexander",awdimitry,0.193270115,CA,Sales,,,,Business Development,0.186833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185164,"Ripson,Beverley",bxripson,0.188710118,CA,Sales,,,,Business Development,0.186104167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180773,"Baillio,Palmira",pabaillio,0.187971545,CA,Sales,,,,Business Development,0.185460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292746,"Leibee,Dannette",dkleibee,0.184888889,CA,Sales,,,,Business Development,0.185460784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159158,"Jankins,Gilbert",gkjankins,0.179055556,CA,Sales,,,,Business Development,0.185388889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773557,"Silverthorn,Cary",cmsilverthorn,0.168685185,CA,Sales,,,,Business Development,0.184877193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206390,"Mccollester,Halley",htmccollester,0.1635,CA,Sales,,,,Business Development,0.184377193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603495,"Bogucki,Lizzie",lwbogucki,0.158397849,CA,Sales,,,,Business Development,0.181201149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855636,"Gavula,Mariann",mfgavula,0.140166667,CA,Sales,,,,Business Development,0.180811828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392824,"Stmichel,Tilda",tlstmichel,0.121320513,CA,Sales,,,,Business Development,0.180469697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763885,"Mehling,Francisco",fimehling,0.036166667,CA,Sales,,,,Business Development,0.180166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184016,"Favaron,Bonnie",btfavaron,0.022666667,CA,Sales,,,,Business Development,0.179896396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379676,"Devendorf,Tequila",todevendorf,0.020166667,CA,Sales,,,,Business Development,0.179653846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313211,"Wentz,Dodie",dewentz,0.010754902,CA,Sales,,,,Business Development,0.179653846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700479,"Levandowski,Chi",cblevandowski,0.010754902,CA,Sales,,,,Business Development,0.179653846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251700,"Aplington,Gilma",gsaplington,0.259674863,CA,Services,,,,Business Development,0.179236434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564561,"Pranger,Aubrey",atpranger,0.25074359,CA,Services,,,,Business Development,0.179055556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841831,"Abee,Bernadette",blabee,0.222117886,CA,Services,,,,Business Development,0.178468553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796964,"Flinck,Annmarie",asflinck,0.211487421,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160569,"Pechin,Kathryn",kzpechin,0.210166667,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202833,"Dayley,Julieann",jmdayley,0.208820513,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337552,"Falson,Zita",zvfalson,0.208274775,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756698,"Roanhorse,Aleida",aproanhorse,0.203655039,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608819,"Trinkle,Jona",jvtrinkle,0.199355856,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587603,"Sikel,Haywood",hesikel,0.197971545,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220371,"Schiro,Charmain",csschiro,0.197041667,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321406,"Brazzi,Madalene",mubrazzi,0.191833333,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895774,"Collom,Providencia",plcollom,0.187971545,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783808,"Lanum,Verdell",vqlanum,0.179896396,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559836,"Debord,Thuy",tfdebord,0.179653846,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232111,"Hebner,Terrence",tihebner,0.177166667,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814781,"Molaison,Stan",szmolaison,0.175166667,CA,Services,,,,Business Development,0.175166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237640,"Pasquarelli,Luke",lmpasquarelli,0.175166667,CA,Services,,,,Business Development,0.173291667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216463,"Remillard,Timmy",tqremillard,0.175166667,CA,Services,,,,Business Development,0.171277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865819,"Heilbron,Sandra",sbheilbron,0.175166667,CA,Services,,,,Business Development,0.171096899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447314,"Scalley,Marilou",mwscalley,0.175166667,CA,Services,,,,Business Development,0.170898374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924565,"Stoltenburg,Britany",bfstoltenburg,0.170898374,CA,Services,,,,Business Development,0.170898374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304064,"Zeminski,Julio",jwzeminski,0.1705,CA,Services,,,,Business Development,0.170679487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231764,"Carlough,Natacha",nocarlough,0.16314986,CA,Services,,,,Business Development,0.170679487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571595,"Lionello,Britta",bdlionello,0.159257576,CA,Services,,,,Business Development,0.170679487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828525,"Ludd,Lawanna",lzludd,0.155722222,CA,Services,,,,Business Development,0.170436937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531539,"Whisker,Frances",fuwhisker,0.150166667,CA,Services,,,,Business Development,0.170166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382137,"Selway,Hollis",hbselway,0.020166667,CA,Services,,,,Business Development,0.169863636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567064,"Baierl,Clifton",cmbaierl,0.020166667,CA,Services,,,,Business Development,0.169863636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662398,"Klingelhoets,Kyle",kxklingelhoets,0.018166667,CA,Services,,,,Business Development,0.169863636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138216,"Borla,Leighann",lxborla,0.011416667,CA,Services,,,,Business Development,0.169863636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763943,"Rider,Neomi",nhrider,0.010166667,CA,Services,,,,Business Development,0.169521505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707011,"Straker,Georgina",gvstraker,0.010166667,CA,Services,,,,Business Development,0.169132184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
